"fatal","lowdem","terr500k10yr","interaction4","defense","caprat","contig","pnbdem_low","peaceyears","spline1","spline2","spline3"
0,4,0,0,0,0.00921658985316753,0,0.200000002980232,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,1,1,1,0,0.359299659729004,0,0,74,-100204.8125,-197231.40625,-271497.59375
0,-9,0,0,0,0.470157533884048,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-2,4,-8,0,0.513829112052917,0,0.16666667163372,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,4,-36,0,0.087365485727787,0,0.375,42,-31580.1953125,-54311.9609375,-59454.875
0,0,0,0,0,0.150709211826324,0,0.125,31,-16335.740234375,-25003.3828125,-23993.83203125
0,7,0,0,0,0.0499687716364861,0,0.5,75,-102868.75,-202931.3125,-280461.40625
0,8,0,0,0,0.00221378868445754,0,0.200000002980232,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-9,0,0,0,0.340897291898727,0,0,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-7,0,0,0,0.0186698380857706,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,1,0.692840695381165,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,10,-90,0,0.662646949291229,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-2,1,-2,0,0.00841968879103661,0,0.375,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-8,0,0,0,0.128237530589104,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-9,9,-81,0,0.33833372592926,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-7,0,0,0,0.505320072174072,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.111639983952045,0,0.25,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-9,0,0,0,0.00170837098266929,0,0.5,22,-7443.5458984375,-9527.421875,-8575.95703125
0,0,8,0,0,0.0278730466961861,0,0.375,41,-30003.6328125,-51194.62890625,-55384.34765625
0,-8,0,0,0,0.00751173729076982,0,0.400000005960464,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-6,1,-6,0,0.0432761944830418,0,0.157894745469093,36,-22686.44140625,-36951.30078125,-37576.99609375
0,10,0,0,0,0.0604948289692402,0,0,49,-43640.4765625,-78566.1328125,-92558.140625
0,10,0,0,0,0.00677048088982701,0,0.777777791023254,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,5,-35,0,0.854341745376587,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,-6,0,0,0,0.00440917070955038,0,0.555555582046509,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,10,0,0,0,0.114301487803459,0,1,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-8,0,0,0,0.661703884601593,0,0.25,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-5,10,-50,0,0.566433608531952,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,8,0,0,1,0.725746273994446,0,0.857142865657806,96,-165005.125,-337338.25,-496571.1875
0,-7,0,0,0,0.101978689432144,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-9,0,0,0,0.518258631229401,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-5,0,0,0,0.024193549528718,0,0,32,-17527.005859375,-27205.638671875,-26391.5234375
0,5,0,0,0,0.000539859640412033,0,0.705882370471954,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-8,1,-8,0,0.16561084985733,0,0,59,-63846.75,-120286.015625,-153246.359375
0,-3,9,-27,0,0.0685593858361244,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-8,5,-40,0,0.0677920207381248,0,0.333333343267441,29,-14073.33984375,-20884.18359375,-19643.033203125
0,4,0,0,0,0.42813703417778,0,0.16666667163372,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-10,2,-20,1,0.61274516582489,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,0,0,0,0,0.0311758741736412,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,5,0,0,0,0.0512195117771626,0,0.16666667163372,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-10,10,-100,0,0.0892189517617226,0,0.214285716414452,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-7,0,0,0,0.029770839959383,0,0.125,83,-125186.0625,-250918.9375,-356697.34375
0,-7,0,0,0,0.0115554882213473,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,6,5,30,0,0.249747216701508,0,0.444444447755814,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-8,0,0,0,0.810344815254211,0,0.16666667163372,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-10,0,0,0,0.0879246741533279,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-3,1,-3,0,0.926281094551086,0,0.46153849363327,153,-378073,-807635.25,-1283008.5
0,-7,10,-70,0,0.165346428751945,1,0.16666667163372,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-9,0,0,0,0.426939338445663,0,0.571428596973419,27,-11972.84375,-17149.501953125,-15852.794921875
0,9,0,0,0,0.351231843233109,0,0.666666686534882,58,-61674.71875,-115754.46875,-146496.265625
0,-10,0,0,0,0.0624349638819695,0,0.111111111938953,58,-61674.71875,-115754.46875,-146496.265625
0,0,4,0,0,0.773961246013641,0,0.333333313465118,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.0518018007278442,0,0.125,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,3,-27,0,0.728296339511871,0,0.363636374473572,49,-43640.4765625,-78566.1328125,-92558.140625
0,-7,0,0,0,0.0266942121088505,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-6,1,-6,0,0.0555069968104362,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,2,-14,0,0.415399938821793,0,0.25,44,-34844.3671875,-60810.375,-68095.65625
0,-9,0,0,0,0.018198361620307,0,0.222222223877907,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,10,0,0,0,0.00503256358206272,0,0.555555582046509,22,-7443.5458984375,-9527.421875,-8575.95703125
0,7,7,49,0,0.02934748865664,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-7,0,0,0,0.627986371517181,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-2,0,0,0,0.146782174706459,0,0.100000001490116,37,-24073.6015625,-39618.80078125,-40795.19921875
0,1,1,1,0,0.896324217319489,0,0.25,42,-31580.1953125,-54311.9609375,-59454.875
0,-7,0,0,0,0.794675469398499,0,0.600000023841858,75,-102868.75,-202931.3125,-280461.40625
0,6,0,0,0,0.0110773732885718,0,0.333333343267441,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-10,10,-100,1,0.223410233855247,1,0.25,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-7,0,0,0,0.0454545468091965,0,0.090909093618393,23,-8265.859375,-10853.416015625,-9799.3671875
0,-9,0,0,0,0.501394271850586,0,0.16666667163372,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,4,0,0,0,0.614224851131439,0,0.333333343267441,71,-92386.78125,-180544.5625,-245388.46875
0,-7,0,0,0,0.196672603487968,0,0.16666667163372,61,-68288.609375,-129581.4375,-167186.71875
0,-7,0,0,0,0.00488798366859555,0,0.5,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,4,0,0,0,0.0336174257099628,0,0.16666667163372,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,9,0,0,1,0.0288235284388065,0,0.5,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-8,0,0,0,0.201679319143295,0,0.333333343267441,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,5,0,0,0,0.031221304088831,0,0.5,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-9,2,-18,0,0.10333127528429,0,0,49,-43640.4765625,-78566.1328125,-92558.140625
0,-5,0,0,0,0.101820252835751,0,0.200000002980232,9,-696.475646972656,-654.129699707031,-587.140563964844
0,-8,0,0,0,0.0814796984195709,0,0.25,127,-274645.25,-578296.5,-896207.75
0,-9,0,0,0,0.0625,0,0.428571432828903,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-7,0,0,0,0.0275602415204048,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-7,0,0,0,0.132272094488144,0,0.142857134342194,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-3,4,-12,0,0.0857710838317871,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,7,0,0,0,0.0710204243659973,0,0.125,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,10,0,0,1,0.000996760558336973,0,1,23,-8265.859375,-10853.416015625,-9799.3671875
0,7,0,0,0,0.00628717103973031,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,6,6,36,0,0.22265625,0,0.444444447755814,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-8,0,0,0,0.0843417644500732,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-9,0,0,0,0.863523542881012,0,0.333333343267441,33,-18757.96875,-29502.173828125,-28943.853515625
0,-6,0,0,0,0.010810811072588,0,0.142857134342194,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,7,0,0,0,0.0211907606571913,0,0.333333343267441,135,-305597.5,-646791.75,-1011300.375
0,6,0,0,0,0.706636548042297,0,0.333333343267441,39,-26962.85546875,-45226.77734375,-47748.84375
0,8,0,0,0,0.0116305816918612,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,10,-90,0,0.461286783218384,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.458167344331741,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-9,0,0,0,0.137147039175034,0,0.200000002980232,118,-240982,-503989.125,-771938.875
0,-7,0,0,1,0.265118807554245,0,0,37,-24073.6015625,-39618.80078125,-40795.19921875
0,-7,0,0,0,0.0333333350718021,0,0.142857134342194,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-8,0,0,0,0.24285714328289,0,0.200000002980232,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,3,-27,0,0.10460526496172,0,0.200000002980232,39,-26962.85546875,-45226.77734375,-47748.84375
0,-7,0,0,0,0.00922449864447117,0,0.600000023841858,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-6,0,0,0,0.268826633691788,0,0.272727310657501,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,1,0.550495684146881,1,0.5,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.0460327491164207,0,0,45,-36531.4609375,-64190.21875,-72663.5703125
0,-9,0,0,0,0.164332404732704,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,2,-18,0,0.141328006982803,0,0,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-5,10,-50,0,0.329896926879883,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-7,7,-49,0,0.0587910413742065,0,0.16666667163372,32,-17527.005859375,-27205.638671875,-26391.5234375
0,-2,0,0,0,0.0237343516200781,0,0.100000001490116,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-8,0,0,0,0.0469635613262653,0,0.200000002980232,63,-72859.15625,-139182.5,-181706.203125
0,-6,0,0,0,0.000672301219310611,0,0.16666667163372,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-8,0,0,0,0.161296665668488,0,0,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-7,2,-14,0,0.0721799656748772,0,0.300000011920929,138,-317425.75,-673003,-1055455.5
0,-7,8,-56,0,0.234409615397453,0,0.200000002980232,105,-194892.5,-402677.8125,-603848.4375
0,-9,0,0,0,0.0149357412010431,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-9,0,0,0,0.1283068805933,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.018416928127408,0,0.111111111938953,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-9,1,-9,0,0.00464357435703278,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-7,0,0,0,0.883107006549835,0,0.333333343267441,39,-26962.85546875,-45226.77734375,-47748.84375
0,-8,0,0,0,0.927339851856232,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,8,0,0,0,0.839160859584808,0,0.5,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-6,2,-12,0,0.101790480315685,0,0.157894745469093,50,-45506.59375,-82371.1640625,-97931.671875
0,-7,1,-7,0,0.0126423919573426,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,3,0,0,0,0.534174859523773,0,0.333333343267441,26,-10983.95703125,-15427.8974609375,-14155.8056640625
0,-7,0,0,0,0.289230763912201,0,0,65,-77556.3125,-149084.265625,-196795.453125
0,8,2,16,0,0.000940733822062612,0,0.636363625526428,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,1,-7,0,0.0986773818731308,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-10,0,0,0,0.54432624578476,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,0,10,0,0,0.0784049332141876,0,0,38,-25499.15625,-42377.49609375,-44186.20703125
0,-9,10,-90,0,0.255227565765381,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-8,1,-8,0,0.131977066397667,0,0,87,-136988.1875,-276440.9375,-397710.875
0,-7,0,0,0,0.0341655723750591,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,5,0,0,0,0.845365881919861,0,0.666666686534882,47,-40014.359375,-71208.09375,-82288.6015625
0,-1,0,0,0,0.0121121229603887,0,0.16666667163372,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.0355191268026829,0,0.25,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,0,0,0,0.883008360862732,0,0.125,23,-8265.859375,-10853.416015625,-9799.3671875
0,-3,10,-30,0,0.0477456524968147,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.762539625167847,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-8,3,-24,0,0.191297814249992,0,0.125,31,-16335.740234375,-25003.3828125,-23993.83203125
0,-5,0,0,0,0.0135472370311618,0,0.200000002980232,27,-11972.84375,-17149.501953125,-15852.794921875
0,-5,0,0,0,0.121696576476097,0,0.333333343267441,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-4,4,-16,0,0.201041400432587,0,0.200000002980232,43,-33193.859375,-57517.4140625,-63692.3671875
0,-8,0,0,0,0.00990062858909369,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-9,0,0,0,0.0634920671582222,0,0.800000011920929,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,10,0,0,0,0.0251663457602262,0,0,64,-75192.046875,-144096.109375,-189180.1875
0,5,0,0,0,0.000659891753457487,0,0.333333343267441,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,3,-21,0,0.211025923490524,0,0,104,-191485.25,-395212.4375,-591539.5625
0,5,0,0,0,0.00821917783468962,0,0.142857134342194,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-6,1,-6,0,0.000691244262270629,0,0.400000005960464,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-9,9,-81,0,0.246031761169434,0,0.200000002980232,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,8,5,40,0,0.165297478437424,0,0.222222194075584,45,-36531.4609375,-64190.21875,-72663.5703125
0,-7,0,0,0,0.044286210089922,0,0,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,-9,0,0,0,0.780827283859253,0,0.222222223877907,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,7,0,0,0,0.867144167423248,0,0.28571429848671,134,-301680.25,-638115.5,-996697.125
0,-8,0,0,0,0.88644689321518,0,0,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-7,0,0,0,0.874418675899506,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-7,0,0,1,0.0400649197399616,1,0.200000002980232,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-8,0,0,0,0.825581431388855,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.00161593267694116,0,0.16666667163372,89,-143042.875,-289566.75,-418908.8125
0,-8,0,0,0,0.0420899875462055,0,0.16666667163372,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,6,0,0,0,0.00590612320229411,0,0.400000005960464,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.393973022699356,0,0.5,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-7,0,0,0,0.0348061323165894,0,0.125,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.0540700741112232,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,9,0,0,0,0.238042265176773,0,0.5,60,-66051.453125,-124895.21875,-160143.5625
0,-8,0,0,0,0.110091745853424,0,0.600000023841858,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,8,0,0,1,0.034916203469038,0,0.333333343267441,27,-11972.84375,-17149.501953125,-15852.794921875
0,8,0,0,0,0.0196086745709181,0,0.5,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.00441345060244203,0,0.1875,54,-53318.75,-98417.015625,-120990.359375
0,-7,0,0,0,0.246458932757378,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-7,2,-14,0,0.0810810774564743,0,0.16666667163372,30,-15184.431640625,-22896.02734375,-21745.9453125
0,-9,2,-18,0,0.0475905761122704,0,0.100000001490116,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-3,10,-30,0,0.329826861619949,0,0,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-7,0,0,0,0.23123936355114,0,0.125,126,-270841.25,-569889,-882113.625
0,10,0,0,0,0.129943504929543,0,0.666666686534882,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-9,2,-18,0,0.00388481211848557,0,0.368421047925949,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-8,10,-80,0,0.814321041107178,0,0.25,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-2,0,0,0,0.0332667976617813,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-9,0,0,0,0.036305345594883,0,0.333333343267441,36,-22686.44140625,-36951.30078125,-37576.99609375
0,9,0,0,0,0.015395381487906,0,0.0714285671710968,42,-31580.1953125,-54311.9609375,-59454.875
0,-1,0,0,1,0.987373769283295,0,0.571428596973419,86,-133998.875,-269968.3125,-387282.9375
0,-7,0,0,0,0.328760355710983,0,0.100000001490116,39,-26962.85546875,-45226.77734375,-47748.84375
0,-7,0,0,0,0.34071883559227,0,0.0714285671710968,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,10,0,0,0,0.176454022526741,0,0.444444447755814,41,-30003.6328125,-51194.62890625,-55384.34765625
0,-10,0,0,0,0.620314359664917,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,6,0,0,0,0.763993501663208,0,0.400000005960464,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.033426184207201,0,0.125,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,0,0,0,0.0320226550102234,0,0.46428570151329,8,-489.859466552734,-459.416229248047,-412.367553710938
0,9,0,0,0,0.299201667308807,0,0.400000005960464,129,-282298.25,-595218.25,-924597.875
0,-8,0,0,0,0.182795703411102,0,0.200000002980232,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-6,0,0,0,0.512287318706512,0,0,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-7,0,0,0,0.385416656732559,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,-4,0,0,0,0.62769228219986,0,0,33,-18757.96875,-29502.173828125,-28943.853515625
0,10,0,0,0,0.00709507428109646,0,0.818181812763214,14,-2409.34057617188,-2462.18383789062,-2210.03247070312
0,-7,3,-21,0,0.00145455880556256,0,0.142857134342194,12,-1589.27563476562,-1550.52978515625,-1391.74060058594
0,6,0,0,0,0.401606410741806,0,0.5,31,-16335.740234375,-25003.3828125,-23993.83203125
0,5,0,0,0,0.196300700306892,0,0.5,77,-108282.03125,-214533.8125,-298773.15625
0,7,0,0,1,0.0924651101231575,1,0.666666686534882,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,0,0,0,0.98091197013855,0,0.16666667163372,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,9,0,0,0,0.172596916556358,0,0,72,-94963.53125,-186037.40625,-253959.96875
0,-9,0,0,0,0.119885824620724,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-7,0,0,0,0.080747090280056,0,0,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-7,0,0,0,0.383362412452698,0,0,28,-13002.724609375,-18968.470703125,-17680.259765625
0,-9,0,0,0,0.0294333212077618,0,0.125,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,-7,0,0,0,0.0443852655589581,0,0.111111111938953,23,-8265.859375,-10853.416015625,-9799.3671875
0,8,0,0,0,0.0018883760785684,0,0.789473712444305,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,0,0,0,0.383932173252106,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,2,-14,0,0.925453960895538,0,0,78,-111030.84375,-220435.21875,-308118.75
0,-8,0,0,0,0.707182884216309,0,0.100000001490116,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,10,0,0,0,0.00147420156281441,0,0.846153855323792,20,-5926.05419921875,-7177.37841796875,-6443.2431640625
0,-9,0,0,0,0.320011258125305,0,0.222222223877907,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-4,4,-16,0,0.43248176574707,0,0.375,44,-34844.3671875,-60810.375,-68095.65625
0,-9,0,0,1,0.0927710831165314,1,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,5,0,0,0,0.152400836348534,0,0.400000005960464,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-5,0,0,0,0.591165482997894,0,0.300000011920929,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-5,0,0,0,0.137247279286385,0,0.466666668653488,67,-82378.03125,-159281.8125,-212445.140625
0,-3,0,0,0,0.122939862310886,0,0,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,0,0,0,0.245880842208862,0,0.125,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,6,0,0,1,0.215094342827797,0,1,27,-11972.84375,-17149.501953125,-15852.794921875
0,-9,7,-63,0,0.263953477144241,1,0.200000002980232,49,-43640.4765625,-78566.1328125,-92558.140625
0,7,0,0,0,0.00125067005865276,0,0.857142865657806,22,-7443.5458984375,-9527.421875,-8575.95703125
0,-9,0,0,0,0.521846652030945,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,5,10,50,0,0.317635595798492,0,0.25,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-7,0,0,0,0.120643436908722,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,7,0,0,0,0.579365074634552,0,0.666666686534882,36,-22686.44140625,-36951.30078125,-37576.99609375
0,-9,0,0,0,0.220852017402649,0,0.333333343267441,109,-208726.75,-433026,-654006.375
0,10,0,0,0,0.0057833855971694,0,0.833333313465118,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-9,0,0,0,0.346366494894028,0,0,15,-2886.05395507812,-3028.37841796875,-2718.2431640625
0,5,0,0,0,0.0367504842579365,0,0.5,23,-8265.859375,-10853.416015625,-9799.3671875
0,9,0,0,0,0.039428573101759,0,0.800000011920929,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-9,4,-36,0,0.00888135470449924,0,0,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,8,0,0,0,0.0137130804359913,0,1,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-9,0,0,0,0.112065605819225,0,0.111111111938953,13,-1976.99462890625,-1971.36218261719,-1769.47570800781
0,-9,0,0,0,0.0384649559855461,0,0.0625,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-10,0,0,0,0.128900945186615,0,0.142857134342194,43,-33193.859375,-57517.4140625,-63692.3671875
0,-6,0,0,1,0.0191170666366816,0,0.16666667163372,52,-49343.65625,-90230.1796875,-109150.4453125
0,-8,0,0,0,0.852070987224579,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-5,4,-20,0,0.54809844493866,0,0,11,-1246.44323730469,-1194.302734375,-1071.99462890625
0,-7,0,0,0,0.0984182730317116,0,0,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-2,2,-4,0,0.891995310783386,0,0.222222194075584,29,-14073.33984375,-20884.18359375,-19643.033203125
0,-3,0,0,0,0.35471698641777,0,0,54,-53318.75,-98417.015625,-120990.359375
0,-7,0,0,0,0.129417881369591,0,0,21,-6663.5244140625,-8301.8701171875,-7458.859375
0,-8,1,-8,0,0.849978744983673,0,0.300000011920929,106,-198320.625,-410192.5,-616250.75
0,10,0,0,0,0.00556173548102379,0,1,16,-3406.87573242188,-3675.32983398438,-3298.9404296875
0,-5,0,0,0,0.542495489120483,0,0.300000011920929,35,-21337.9453125,-34375.62109375,-34531.7578125
0,-8,0,0,0,0.164687499403954,0,0.16666667163372,106,-198320.625,-410192.5,-616250.75
0,-7,0,0,0,0.101117260754108,0,0,19,-5231.39453125,-6154.56201171875,-5524.27587890625
0,-7,0,0,0,0.0637277439236641,0,0.125,60,-66051.453125,-124895.21875,-160143.5625
0,-7,10,-70,0,0.504335284233093,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-7,2,-14,0,0.106036186218262,0,0.200000002980232,42,-31580.1953125,-54311.9609375,-59454.875
0,-8,0,0,0,0.374536484479904,0,0,25,-10036.32421875,-13804.2705078125,-12584.458984375
0,7,0,0,0,0.130518227815628,0,0.125,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,-7,0,0,0,0.0851431041955948,0,0,24,-9130.205078125,-12279.23828125,-11133.9248046875
0,8,0,0,1,0.548801124095917,0,0.300000011920929,157,-394597.25,-844372.5,-1345271.75
0,5,0,0,0,0.0298206433653831,0,0.615384638309479,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-7,0,0,0,0.73509931564331,0,0,17,-3971.5458984375,-4408.42138671875,-3956.95678710938
0,-9,0,0,0,0.475760996341705,0,0,74,-100204.8125,-197231.40625,-271497.59375
0,-7,0,0,0,0.454577714204788,0,0,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,-8,0,0,0,0.0891265645623207,0,0.333333343267441,67,-82378.03125,-159281.8125,-212445.140625
0,-7,2,-14,0,0.128914043307304,0,0.368421047925949,136,-309527.5,-655498.75,-1025961.875
0,-7,0,0,0,0.0557726807892323,0,0,23,-8265.859375,-10853.416015625,-9799.3671875
0,-7,0,0,0,0.123158514499664,0,0.200000002980232,18,-4579.80517578125,-5233.03759765625,-4697.12451171875
0,6,0,0,0,0.150627613067627,0,0.545454561710358,10,-948.756774902344,-897.297302246094,-805.405395507812
0,-7,0,0,1,0.258354753255844,0,0.333333343267441,87,-136988.1875,-276440.9375,-397710.875
0,-9,3,-27,0,0.266666680574417,0,0,30,-15184.431640625,-22896.02734375,-21745.9453125
