,atwards,X,id,cid,cowcode,year,warstds,ptime,yrint,autonomy,rf,popdense,auto98,dem98,pol98,army85,milgnp92,milper,milex,trade,logpop,ienergy,ienercap,lnienc,gdpmkt,gdpcap,irgdp,decade,regy,neth_war,nmgdp,nmie,nmdie,autch98,demch98,polch98,moslem,christ,jewish,eastorth,hindu,buddhist,sinic,indi_ani,atheist,other,rgdpch,gdppp,rgdpa_,lngdp_,rgdppca,expgdp,primexp,sxpold,sxpnew,sxpnew100,agexp,fuelexp,manuexp,nmp4,nmp4l,nmdp4l,nmp4m,nmp4ml,nmdp4ml,p4mchg,period5,ptwds,fedpol3,semipol3,centpol3,autdpi,munidpi,statedpi,authdpi,stcondpi,primeg,seceduc,pri,sec,secm,educyrs,primeduc,higheduc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,polcomp,partfree,major,presi,incumb,inst,lmtnest,oil,anoc,dem,elfo2,ethfrac2,warhist,warhist2cow,wwgdpcap,mirps,sip2,gdpgrowth,avgnabo,part,illiteracy,pregch,warstns,warstnsb,atwarns,yrbeg,mobeg,yrend,moend,ehet,drace,dlang,drel,popns,pgrowth,popdensi,illit,illitm,infant,life,energy,irst,elfo,etdo4590,auto4,dem4,pol4,pol4m,nmpol4m,nmpol4m2,geo,gdpen,gdpgro,gdpgro3,mtnest,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,muslim,nwstate,instab,anocl1,ssafrica,reg,ager,reginst,durable,exrec,exconst,exrecm,exconstm,iexrec,iexcon,polity2,durable2,xrreg2,xrcomp2,xropen2,xconst2,parreg2,exrec2,exconst2,polcomp2,poldiff,inst2,inst3,fuel,ifuel,oil2,ld_warstns,ld_warstnsb,ld_instab,ld_inst2,ld_inst3,ln_gdpen,lpopns,coldwar,anoc2,lnmtn,warnsl1,auto4l1,pol4l1,dem4l1,pol4ml1,regd4ml1,coldl1,lpopnsl1,gdpl1,grol1,oil2l1,illitl1,infal1,pdensl1,ef1,ethfrl1,nwstl1,mtnl1,lnmtnl1,etdol1,musl1,regl1,agerl1,rinstl1,anoc2l1,durabl1,durab2l1,iexrecl1,iexconl1,pol2l1,poll1,poldiffl1,inst2l1,inst3l1,gdpl1m,inst3l1m,anoc2l1m,oil2l1m,lpopns1m,musl1m,grol1m,ptwns,spl1wns,spl2wns,spl3wns,ptwbns,spl1wbns,spl2wbns,spl3wbns,cowcode2,primkey2,filter,filter1960,geo1,geo2,geo34,geo57,geo69,geo8,region,regionyear,ln_gdpen_region,regd4,regd4_alt,regd4m,nmdp4,nmdp4_alt,nmdp4m,nat_war,tnatwar,nmdgdp,indepyear,ef2,mirps0,mirps1,mirps2,mirps3,sxpsq,sxpsq100,pol4sq,ln_popns,decade1,decade2,decade3,decade4,independ,tip,anocracy,proxregc,sxpnew.2,sxpsq.2
5518,1,7275,120,130,451,1995,0,374,35,0,62,62.971241,7,0,-7,4000,2.5,131.7029384,1382711.007,54.95388031,15.32180977,8.692364693,1.90E-06,-13.15935993,8.66E+08,191.9960022,4084.156006,4,2436.695068,0,872.7827759,11.16143036,11.16143036,0,0,0,1,1,0,0,0,0,0,1,0,0,2424.926289,520,615,6.421622276,2107.685694,29.06152916,3909873.401,0.106124708,0.101683997,10.1683997,13.84648938,14.51773412,28.52543727,-1,-1,-1,-0.5,-0.5,-0.5,0,11,6.908032434,0,1,0,0,0,0,0.242271637,0.536321958,77.21546821,17.29999924,50,34.90572792,36.91357772,2.130000114,1.570000052,0.02,1,0,0,1,4,1,1,1,0,0,0,0,2.593016753,0,0,0,5929,0.319563746,0,0.576206083,5.296904087,1,0,-0.127957597,0.50040251,1,44.17265408,23,0.801551645,0,1,1991,3,1996,11,86,1,55,30,4510000,0.025233008,62.971241,40.48613098,32.09394674,189,34.11460114,19956.08024,1188.815114,77,0,7,0,-7,-7,-0.5,-0.5,8,0.635528684,-0.122394539,-0.113565721,1.700000048,0,0.768846512,0.763997018,0.360000014,0.300000012,13,0.540000021,60,60,0,0,0,1,1,28,0,23,4,1,4,1,4,1,-7,24,1,0,0,1,4,4,1,1,0,0,0,14.92194628,14.10363233,0,0.051974334,0,0,1,1,-0.453298062,15.32180786,0,0,0.530628264,1,7,-7,0,-7,-0.046999998,0,15.2968874,0.724162221,0.010060121,0,40.9814805,189,61.42139053,0.763997018,0.768846512,0,1.700000048,0.530628264,0,60,1,28,0,0,23,23,4,1,-7,-7,0,0,0,0.724162221,0,0,0,15.2968874,60,0.010060121,10.09827482,-2311.970202,-3459.038778,-2737.495109,3,-24,-19.5,-13,451,4511995,4511995,4511995,0,0,0,0,0,1,6,61995,-0.152691409,-3,-1,-1,-5,-2.5,-2.5,1,1,-0.250767857,1961,0.583691418,0,1,0,0,0.021876484,2.1876484,49,15.32180786,0,0,0,1,1,17.70610032,0,1.42E-14,-0.463809113,-0.463809113
5519,0,7276,120,130,451,1996,0,386,36,0,62,64.64674377,1,5,4,4000,2.5,133.5759634,2108919.846,45.16677856,15.34807014,8.75908947,1.90E-06,-13.17798042,9.42E+08,203.3959961,4084.446045,4,2436.695068,0,912.8568726,11.34702969,11.34702969,0,0,0,1,1,0,0,0,0,0,1,0,0,4341.481757,530,615,6.421622276,4512.760953,18.88204002,4689748.66,0.17131455,0.151581491,15.1581491,8.350250458,16.40324011,33.34924085,-1,-1,-1,-0.5,-0.5,-0.5,0,11,0,0.125610416,0.055277964,1,0,0,0,0.512308106,0.470870033,87.71412453,42.81518494,87.87946441,43.11134112,45.44400928,2.130000114,1.570000052,0.02,2,2,4,1,4,1,1,0,0,0,0,3,2.123667263,0,0,0,5929,0.224756624,0,0.003923857,5.290298939,1,0,-0.0065833,0.50040251,1,35.27142886,24,0.001332165,0,1,1991,3,1996,11,86,1,55,30,4630000,0.02660754,64.64674377,36.28631168,30.22467186,189,37.21459961,40300.17638,3398.050455,77,0,7,0,-7,-7,-0.5,-0.5,8,0.650010228,0.022786539,-0.10239695,1.700000048,0,0.768846512,0.763997018,0.360000014,0.300000012,13,0.540000021,60,60,0,0,0,1,1,29,0,24,4,5,7,5,7,5,4,0,2,2,4,5,3,7,5,6,1,1,1,16.31049923,16.04575,0,0.015595795,1,1,1,1,-0.430767179,15.34806728,0,1,0.530628264,1,7,-7,0,-7,0.114,0,15.32180786,0.635528684,-0.122394539,0,36.31840615,189,62.971241,0.763997018,0.768846512,0,1.700000048,0.530628264,0,60,1,29,0,0,24,24,4,1,-7,-7,0,0,0,0.635528684,0,0,0,15.32180786,60,-0.122394539,19.48433101,-6274.076873,-10348.66496,-8984.672021,4,-56.88888931,-46.22222137,-30.81481552,451,4511996,4511996,4511996,0,0,0,0,0,1,6,61996,-0.132529438,-1,-1,-0.5,-1,-0.5,-0.5,1,1,-0.230578393,1961,0.583691418,0,1,0,0,0.048183575,4.8183575,49,15.34806728,0,0,0,1,1,43.20131137,0,3.55E-15,0.028104968,0.028104968
5520,1,7277,120,130,451,1997,1,390,37,0,62,103.7713915,7,0,-7,4000,2.5,131.0506461,1372457.912,49.45188904,15.37322998,8.654380798,1.80E-06,-13.21516991,8.23E+08,173.2812958,4083.991943,4,2436.695068,0,957.1179199,11.35146999,11.35146999,-6,5,11,1,1,0,0,0,0,0,1,0,0,2413.622382,410,615,6.421622276,2103.244401,17.34054947,3900480.453,0.106123197,0.102275641,10.2275641,13.84636787,14.62495414,28.45198456,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,11,11,1,0.044485026,0.07737189,1,0.08149327,0.918048964,0.808930306,0.244591721,0.541871341,77.27195302,31.50723904,78.05418812,34.89461702,36.89326314,2.130000114,1.570000052,0.02,2.233414173,1.538333545,2.969853752,5,3,3,6,0,0,0,0,3,2.59164977,0,0,0,5929,0.320165076,0,0.584274896,5.080719471,1,0.460360587,-0.189074606,0.214012504,4,44.13803932,0,0.806490488,1,1,1997,5,2001,5,86,1,55,30,4748000,0.025485961,103.7713915,40.45171874,32.05443295,189,37.21459961,19894.99969,1187.034081,77,0,1,5,4,4,-0.5,-0.5,8,0.522297204,-0.196478456,-0.178168982,1.700000048,0,0.768846512,0.763997018,0.360000014,0.300000012,13,0.540000021,60,60,0,1,1,1,0,1,0,0,7,-77,5.298959736,3.581969811,5.237019202,3.449388026,0,0,-77,-77,-77,-77,-77,-77,-77,-77,0,1,1,14.9928478,14.1345741,0,0.054336073,0,1,1,1,-0.64951849,15.3732338,0,1,0.530628264,1,1,4,5,4,0.114,0,15.34806728,0.650010228,0.022786539,0,40.95818526,189,64.64674377,0.763997018,0.768846512,0,1.700000048,0.530628264,0,60,0,1,0,1,0,0,7,5,4,4,1,1,1,0.650010228,1,1,0,15.34806728,60,0.022786539,10.00342438,-2304.999778,-3459.372515,-2745.777752,5,-111.1111145,-90.27777863,-60.18518448,451,4511997,4511997,4511997,0,0,0,0,0,1,6,61997,-0.124594048,-1,-1,-0.5,-1,-0.5,-0.5,1,1,-0.20772703,1961,0.583691418,0,1,0,0,0.022113498,2.2113498,16,15.3732338,0,0,0,1,1,17.59818596,1,1,-0.457976395,-0.457976395
5521,1,7278,120,130,451,1998,0,390,38,0,62,101.9427201,1,5,4,4000,2.5,131.146131,1372932.001,31.1520195,16.44326739,44.36610165,1.56E-06,-14.66089517,57621266545,1477.640872,3125.663894,4,2436.695068,0,3242.278419,46.39290631,26.11156739,6,-5,-11,1,1,0,0,0,0,0,1,0,0,2431.425307,2894.441945,615,6.421622276,2114.778805,14.0992403,3925746.186,0.106366735,0.102715959,10.2715959,13.86245327,14.5978045,28.34526258,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-4,11,7.085039016,0.044342617,0.07617655,1,0.082397219,0.926811534,0.819008639,0.24332737,0.543322244,77.40636797,31.6592053,78.19683695,35.02068907,36.99840623,2.130000114,1.570000052,0.02,2.237337435,1.545117171,2.979713839,3.561433669,3.415147653,2.328412954,4.197655148,0,0,0,0,3,2.594735062,0,0,0,5929,0.320571421,0,0.575918651,5.086486816,1,0.222222194,0.0057837,0.535435975,1,43.98736754,0,0.796590543,0,1,1997,5,2001,5,86,1,55,30,4854580,0.022447346,101.9427201,40.27412843,31.91337728,189,37.21459961,19960.42191,1193.133936,77,0,4.12212077,3.09491255,-1.02720822,0,-0.5,-0.5,8,0.50672698,-0.029810997,-0.220432237,1.700000048,0,0.768846512,0.763997018,0.360000014,0.300000012,13,0.540000021,60,60,0,1,1,1,0,2,0,0,5.282813699,-77,5.304868256,3.593939974,5.242526679,3.460463818,0,0,-77,-77,-77,-77,-77,-77,-77,-77,0,1,1,15.01845681,14.16169219,0,0.051180711,0,1,1,1,-0.679782927,15.39543343,0,1,0.530628264,1,-77,-1.02720822,-77,0,-0.226999998,0,15.3732338,0.522297204,-0.196478456,0,40.76805383,189,100.2120578,0.763997018,0.768846512,0,1.700000048,0.530628264,0,60,0,2,0,1,0,0,5.220016127,3.443766307,0,0,0,1,1,0.522297204,1,1,0,15.3732338,60,-0.196478456,10.38735451,-2416.97929,-3630.589797,-2885.064545,0,0,0,0,451,4511998,4511998,4511998,0,0,0,0,0,1,6,61998,-0.123484425,-2,-1,-1,-0.5,-0.5,-0.5,1,1,-0.187220469,1961,0.583691418,0,1,0,0,0.022277408,2.2277408,47.20985853,15.39543343,0,0,0,1,1,18.2564287,1,1,-0.453635523,-0.453635523
5522,1,7279,120,130,451,1999,0,394,39,0,62,102.0364953,4.14222007,3.115075182,-1.027144888,4000,2.5,130.8677123,1378636.276,47.60410773,16.44189482,44.22818063,1.56E-06,-14.66275265,57539530001,1479.359842,3126.369624,4,2436.695068,0,3242.100779,46.48084253,26.12044947,-6,5,11,1,1,0,0,0,0,0,1,0,0,2432.214665,2899.598196,615,6.421622276,2121.722415,20.99743192,3920090.11,0.106171577,0.102382058,10.2382058,13.87208153,14.54458759,28.37957205,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,11,7.100734327,0.044075636,0.075589558,1,0.082418507,0.92808168,0.817745828,0.243787553,0.544714866,77.38111877,31.62666447,78.18097811,34.99779267,36.98104205,2.130000114,1.570000052,0.02,2.237553985,1.545828832,2.979620422,3.562008906,3.413980835,2.329462874,4.201234715,0,0,0,0,3,2.596353755,0,0,0,5929,0.320115495,0,0.573239703,4.945571899,1,0.222222194,-0.131436795,0.535435975,1,44.01812886,0,0.785970478,0,1,1997,5,2001,5,86,1,55,30,4963552.438,0.020281138,102.0364953,40.28827184,31.92237195,189,37.21459961,19872.20114,1184.658066,77,0,4.120417067,3.097374447,-1.02304262,0,-0.5,-0.5,8,0.456781298,-0.098565303,-0.125437975,1.700000048,0,0.768846512,0.763997018,0.360000014,0.300000012,13,0.540000021,60,60,0,1,1,1,0,3,0,0,5.284549584,-77,5.306471468,3.594561316,5.244222845,3.461888798,0,0,-77,-77,-77,-77,-77,-77,-77,-77,0,1,1,14.96954708,14.13146165,0,0.052090496,0.030069877,0.340493184,0.23445049,0.345937812,-0.78355056,15.4176321,0,1,0.530628264,1,-77,-1.02304262,-77,0,-0.273000002,0,15.39543343,0.50672698,-0.029810997,0,40.78875383,189,100.3148345,0.763997018,0.768846512,0,1.700000048,0.530628264,0,60,0,3,0,1,0,0,5.22149818,3.444263998,0,0,0,1,1,0.50672698,1,1,0,15.39543343,60,-0.029810997,10.48669221,-2459.925071,-3699.427736,-2935.166566,1,-0.888888896,-0.722222209,-0.481481493,451,4511999,4511999,4511999,0,0,0,0,0,1,6,61999,-0.08409027,-1.5,-1,-1,-0.5,-0.5,-0.5,0,0,-0.177688465,1961,0.583691418,0,1,0,0,0.022065084,2.2065084,47.24781358,15.4176321,0,0,0,1,1,17.93454502,1,1,-0.456927284,-0.456927284
5523,0,7295,121,131,830,1959,0,12,0,0.005238742,35.4825141,118.5334436,3.955361024,3.984262286,0.028901263,130134.8461,3.353701275,121.0330466,2010040.143,72.79719811,15.40016603,65.95865604,5.40E-06,-13.58775253,69547118806,3579.259973,4550.788772,3,4588.291991,0,4518.371504,134.9108664,104.7841972,0,0,0,1,1,0.111203137,0.084432252,0.125316913,0.110798377,0.048768549,0.266984815,0.100406633,0.475973788,4402.077913,5760.327586,4388.802702,7.879180561,4722.477799,33.57329384,4520524.396,0.177648088,0.157745869,15.7745869,8.51077875,15.32374385,32.87178107,2.5,-0.368465902,-0.665567536,2.5,-0.314627463,-0.645110242,0.049332822,3,0,0.132535863,0.058900259,1,0.051158714,1.418619999,0.84373157,0.497518521,0.446431308,87.76100992,43.81565652,87.97383793,43.66833884,45.69380749,5.045393375,3.685854662,0.149567494,3,3,4,3.998287591,3.835615691,2.735654617,5.063927001,0,0,0,0,1,2.094013468,0,0,0,2214.37477,0.211245098,0,0,7.65171732,1.919045995,0.462039355,0.022603553,0.433217054,2.43859744,33.98913237,23.45870893,0,0,0,0,0,0,0,57,9,24,24,1587000,0.016610657,118.5334436,35.23639652,29.80741229,68.52243876,61.37738502,40075.10435,3358.595918,37.88596324,0.452297822,3.921579029,4.000995999,0.079416971,0.077658502,2.5,-0.323991521,5,3.979406086,0.026267645,0.053596566,17.28800826,0.158418032,0.36706711,0.44099771,0.675467876,0.152404002,6.026963437,0.351653157,73.94784144,14.89999962,0.026783581,0.118238065,0.194954925,0,0.581289806,34.50725349,0,20.91889921,5.295407177,7,8,7,8,7,7,0,3,3,4,7,3,8,7,6,0.999662153,0.109654465,0.120794784,15.84442548,15.67375241,0.12835667,0,0,0.118582669,0,0,0.853071208,14.27735615,1,0,2.314591303,0.010703633,2.007750983,0.079416971,2.085409485,0.077658502,0.230474275,1,14.23356247,4.000430156,0.026068154,0.129095762,35.17154928,68.52243876,118.4368004,0.440743475,0.367035594,0.026224374,17.2746534,2.314560568,0.454598917,23.76486578,0.581289806,34.50725349,0,0.193538814,20.91889921,20.90972375,5.290829879,3.983782554,-0.203741976,-0.203741976,1.002794531,0.112164704,0.124163775,3.952020601,0.124603746,0,0.127916631,14.23356247,14.89999962,0.026215327,0,0,0,0,0,0,0,0,830,8301959,4181263.367,4269555.191,0,0,0,1,0,0,4,41959,-0.035424564,-1,-1,-0.5,-1,-1,-0.5,0,0.44364703,-0.035424564,1965,0.263992024,0.142896434,0.169601543,0.313061617,0.374440406,0.052719104,5.2719104,61.52872187,14.27735615,0,0,0,0,0,43.40427223,0,0.143160041,0.088876444,0.088876444
5524,0,7296,121,131,830,1960,0,24,1,0.005151463,65,118.7390446,1,8,7,131931.2714,3.360058833,122.8611442,2060766.719,72.74116,14.20145035,8.502009392,5.80E-06,-12.0611496,6.50E+08,441.6018982,1658,1,2317.326904,0,4516.286819,134.7662315,104.7204317,0,0,0,1,1,0,0,1,1,1,0,0,0,1658,5747.219147,1658,7.413367271,4718.48295,33.56670288,4541800.79,0.177898865,0.158137713,15.8137713,8.511971911,15.35063557,32.84625447,2.5,-0.371327256,-0.671251878,2.5,-0.317331579,-0.65122232,0.048646329,4,1,0,0,1,0.051152164,1.418367068,0.843714557,0.49717556,0.448038028,111,43.80085114,87.99349125,32,38,4.329999924,2.839999914,0,3,3,4,7,3,3,6,0,0,0,0,1,2.092496017,0,0,0,1764,0.21142462,0,0,7.651261675,3,0.898990691,0.022634348,0.387826711,4,34.00046661,23.44449028,0,0,0,0,0,0,0,57,9,24,24,1471000,0.016763164,118.7390446,35.23297744,29.78054947,68.60567184,61.36264156,40566.48219,3387.316529,42,1,1,8,7,7,2.5,-0.32719667,5,3.97758033,0.026270406,0.053608636,17.24963147,0.158777437,0.367227888,0.441193897,0.675275964,0.152325534,6.042145642,0.351597604,73.95370082,14.89999962,0.023861348,0.118282885,0.19351521,0,0.581488935,34.47784108,0,0,8,7,8,7,8,7,7,1,3,3,4,7,3,8,7,6,-1,0,0,15.84572398,15.684726,0.128703554,0,0,0.1178794,0,0,0.854426679,14.20145321,1,0,2.311269338,0,1,7,8,7,-0.104999997,1,14.27735615,3.991919239,0.026071372,0.129182143,35.16885976,68.60567184,118.6162198,0.441117189,0.367386691,0.026064977,17.2394898,2.31103714,0.45432288,14.89999962,0.581488935,34.47784108,0,0,0,0,8,7,7,7,1.001523486,0.111759109,0.123549252,3.950216694,0,0,0.128249136,14.27735615,14.89999962,0.02622576,1,-0.888888896,-0.703703701,-0.462962955,1,-0.888888896,-0.722222209,-0.481481493,830,8301960,4181866.124,4269490.912,0,0,0,1,0,0,4,41960,0.020837925,2,2,2,2,2,2,0,0.444932653,0.020837925,1965,0.264265262,0,0,0,1,0.052926193,5.2926193,49,14.20145321,1,0,0,0,0,43.55950113,0,1,0.092739435,0.092739435
5525,0,7297,121,131,830,1961,0,36,2,0.005086699,65,2499.246094,1,8,7,56000,5,121.5934451,2030397.723,73.00634475,14.23719978,8.586305618,5.60E-06,-12.08703995,7.45E+08,488.9240112,1739,1,2317.326904,0,4517.668858,135.0423335,105.1434834,0,0,0,1,1,0,0,1,1,1,0,0,0,1739,5759.575605,1658,7.413367271,4719.75993,33.69819193,4524484.133,0.177848101,0.158285656,15.8285656,8.490214322,15.31167762,32.94732257,2.5,-0.369553377,-0.668321005,2.5,-0.315015023,-0.648019719,0,4,2,0,0,1,0.050237837,1.414724914,0.842596927,0.495807996,0.447390297,111,32,111,32,38,4.329999924,2.839999914,0,3,3,4,7,3,3,6,0,0,0,0,1,2.088599908,0,0,0,1764,0.211070961,0,0,7.653768737,3,0.898990691,0.022585793,0.395835489,4,33.99613928,23.47397779,0,0,0,0,0,0,0,57,9,24,24,1524540,0.016770649,2499.246094,35.24600844,29.8085885,68.51809092,64.5,40464.43751,3393.569505,42,1,1,8,7,7,2.5,-0.325201675,5,3.986564029,0.026218633,0.053528531,17.21486256,0.159164948,0.366839702,0.440741003,0.675669147,0.152232958,6.029764797,0.352104045,73.90981415,14.89999962,0.022413133,0.118352095,0.193478001,0,0.580954525,34.45954228,0,1,8,7,8,7,8,7,7,2,3,3,4,7,3,8,7,6,-1,0,0,15.81667757,15.62714742,0.1283488,0,0,0.117743663,0,0,0.856857426,14.2372036,1,0,2.311603181,0,1,7,8,7,-0.578999996,1,14.20145321,3.997515087,0.026046161,0.128714075,35.17569673,68.51809092,121.9944394,0.440709187,0.367061596,0.025301338,17.20550784,2.311347236,1,14.89999962,0.580954525,34.45954228,0,0,1,1,8,7,7,7,-1,0,0,3.958241291,0,0,0.127844031,14.20145321,14.89999962,0.026199168,2,-7.111111164,-5.629629612,-3.703703642,2,-7.111111164,-5.777777672,-3.85185194,830,8301961,4182721.165,4269921.24,0,0,0,1,0,0,4,41961,0.036366805,-1,-1,-1,-1,-1,-1,0,0.442393511,0.036366805,1965,0.263897517,0,0,0,1,0.053137224,5.3137224,49,14.2372036,1,0,0,0,0,43.61688712,0,0.25,0.09419793,0.09419793
5526,0,7298,121,131,830,1962,0,48,3,0.005122104,65,2578.146973,1,8,7,56000,5,121.4211311,2014023.337,73.09674122,14.26828957,8.591860771,5.50E-06,-12.11746979,7.52E+08,477.9743958,1802,1,2317.326904,0,4523.661505,134.7787869,104.7776095,0,0,0,1,1,0,0,1,1,1,0,0,0,1802,5766.828095,1658,7.413367271,4725.019048,33.72966045,4519337.148,0.177661471,0.158111009,15.8111009,8.462920961,15.33005523,33.01161525,2.5,-0.358259659,-0.655946239,2.5,-0.30400922,-0.635839323,0,4,3,0,0,1,0.050986082,1.413072529,0.842399761,0.49539888,0.446467586,111,32,111,32,38,4.329999924,2.839999914,0,3,3,4,7,3,3,6,0,0,0,0,1,2.086564813,0,0,0,1764,0.210784372,0,0,7.655087649,3,0.898990691,0.022621694,0.395806193,4,33.96147755,23.47372044,0,0,0,0,0,0,0,57,9,24,24,1572670,0.01682578,2578.146973,35.17117326,29.75300761,68.38233851,64.5,40130.50254,3374.006339,42,1,1,8,7,7,2.5,-0.31425653,5,3.992941934,0.026295122,0.053658879,17.19742517,0.15920632,0.366538276,0.440369031,0.675946268,0.152215716,6.026659154,0.351934728,73.92038196,14.89999962,0.022264409,0.118268636,0.192532435,0,0.580477398,34.44647998,0,2,8,7,8,7,8,7,7,3,3,3,4,7,3,8,7,6,-1,0,0,16.96968079,16.96968079,0,0,0,0.11758299,0.109085809,0.119433844,0.858236117,14.26828575,1,0,2.31212153,0,1,7,8,7,-1.315999985,1,14.2372036,4.004033225,0.026076409,0.1288264,35.10973718,68.38233851,2499.246094,0.440352467,0.366717912,0.025283048,17.19235841,2.312341115,1,14.89999962,0.580477398,34.44647998,0,0,2,2,8,7,7,7,-1,0,0,3.964531037,0,0,0,14.2372036,14.89999962,0.026222188,3,-24,-19,-12.5,3,-24,-19.5,-13,830,8301962,4182036.358,4269104.749,0,0,0,1,0,0,4,41962,0.076808579,-4,-3,-3,-4,-3,-3,0,0.442463064,0.076808579,1965,0.26356566,0,0,0,1,0.053047323,5.3047323,49,14.26828575,1,0,0,0,0,43.65206257,0,0.0625,0.092476174,0.092476174
5527,0,7299,121,131,830,1963,0,60,4,0.005114363,65,2650.376953,3.95926853,3.979531278,0.020262748,56000,5,121.7125444,2032975.852,73.08276977,14.29592037,8.676235199,5.40E-06,-12.1353302,8.48E+08,524.2520752,1909,1,2317.326904,0,4522.276943,135.1518073,105.1705799,0,0,0,1,1,0,0,1,1,1,0,0,0,1909,5764.890564,1658,7.413367271,4730.330238,33.72096658,4533138.139,0.177845914,0.158226205,15.8226205,8.481904531,15.34934263,32.97254411,2.5,-0.359857975,-0.659014836,2.5,-0.304845012,-0.638524751,0,4,4,0,0,1,0.050837864,1.416618623,0.843339475,0.494926277,0.447771938,111,32,111,32,38,4.329999924,2.839999914,0,2.424539024,1.761691315,3.339453041,7,3,3,6,0,0,0,0,1,2.088130973,0,0,0,1764,0.21079301,0,0,7.655558305,3,0.898990691,0.022618038,0.435662389,4,33.94980351,23.48330048,0,0,0,0,0,0,0,57,9,24,24,1616730,0.016763015,2650.376953,35.16397481,29.73590884,68.41275965,64.5,40347.22958,3398.973247,42,1,1,8,7,7,2.5,-0.31513556,5,3.993468998,0.026273667,0.053603692,17.21510882,0.159515216,0.366501144,0.44034992,0.675959942,0.152145229,6.028071511,0.351759833,73.93549127,14.89999962,0.021787252,0.118456893,0.192978312,0,0.580774449,34.49577523,0,3,8,-66,5.291094103,3.988563177,7.666666985,5.666666985,-0.229209788,0,-66,-66,-66,-66,-66,-66,-66,-66,0.998515702,0.109133582,0.11986353,16.71866989,16.71866989,0,0,0,0.117880976,0.109429334,0.119798827,0.85913815,14.29591656,1,0.191552442,2.311748697,0,1,7,8,7,-1.578999996,1,14.26828575,4.002968174,0.026057205,0,35.10164913,68.41275965,2578.146973,0.440378118,0.366749317,0.024758856,17.20704954,2.311779644,1,14.89999962,0.580774449,34.49577523,0,0,3,3,8,7,7,7,-1,0,0,3.96428743,0,0,0,14.26828575,14.89999962,0.026205279,4,-56.88888931,-45.0370369,-29.62962914,4,-56.88888931,-46.22222137,-30.81481552,830,8301963,4181677.294,4269016.752,0,0,0,1,0,0,4,41963,0.114204623,-4,-3,-3,-4,-3,-3,0,0.442883292,0.114204623,1965,0.263575185,0,0,0,1,0.053065505,5.3065505,49,14.29591656,1,0,0,0,0,43.70606596,0,0.015625,0.093611833,0.093611833
5528,0,7300,121,131,830,1964,0,72,5,0.005089791,65,2718.131104,3.953707007,3.98462433,0.030917323,56000,5,121.1710362,2010751.628,73.04155835,14.32116032,8.683112144,5.20E-06,-12.15977955,8.55E+08,515.8972168,1797,1,2317.326904,0,4527.091375,134.954852,104.81688,0,0,0,1,1,0,0,1,1,1,0,0,0,1797,5773.876987,1658,7.413367271,4737.42489,33.71579839,4538397.568,0.1775881,0.157941536,15.7941536,30.43152046,16.71866989,27.76049042,2.5,-0.353491676,-0.65246474,2.5,-0.299072888,-0.632025666,-7,4,5,0.132784488,0.058560901,1,0.050743918,1.416521416,0.844582338,0.499190336,0.448659916,111,32,111,32,38,4.329999924,2.839999914,0,2.425067524,1.762856982,3.339219477,4.000107527,3.835466933,2.736846668,5.065576243,0,0,0,0,1,2.089140798,0,0,0,1764,0.210768009,0,0,7.657617683,1.918893351,0.462538829,0.022633863,0.409742504,4,33.93386468,23.49327858,0,0,0,0,0,0,0,57,9,24,24,1658060,0.01674945,2718.131104,35.1506567,29.72521781,68.34568862,64.5,40180.88111,3373.575983,42,1,3.918548536,4.003980241,0.085431705,0,2.5,-0.309456494,5,3.996191337,0.026265063,0.053578834,17.23223802,0.159603809,0.366504478,0.440343038,0.675991351,0.152237019,6.027479543,0.351756202,73.94074009,14.89999962,0.021478786,0.118423844,0.19338797,0,0.580238851,34.54079059,0,0,5.298603118,-66,5.293978796,3.991063049,7.333333015,4.333333015,-0.220165038,0,-66,-66,-66,-66,-66,-66,-66,-66,1.000018437,0.109147245,0.119842983,18.04367065,18.04367065,0,0,0,0,0.109476421,0.11975744,0.860370684,14.32115841,1,0.192047711,2.3126164,0,-66,0.085431705,-66,0,-1.473999977,1,14.29591656,4.004985049,0.026043057,0,35.08641283,68.34568862,2650.376953,0.440390624,0.366775283,0.024645372,17.22788693,2.3126351,1,14.89999962,0.580238851,34.54079059,0,0.193420037,0,0,7.666666985,5.666666985,-0.195624021,-0.195624021,1.003673548,0.111694159,0.123285556,3.966968429,0.123713781,0.196903851,0,14.29591656,14.89999962,0.026203224,5,-111.1111145,-87.96295929,-57.87036896,5,-111.1111145,-90.27777863,-60.18518448,830,8301964,4181404.294,4268604.577,0,0,0,1,0,0,4,41964,0.14332211,-3,-1.5,0,-3,-1.5,0,0,0.442658435,0.14332211,1965,0.263507425,0.142667782,0.170642919,0.311817464,0.374871835,0.052905957,5.2905957,61.51406612,14.32115841,1,0,0,0,0,43.75890301,0,1,0.090805426,0.090805426
